12,12,205,801,243,244,244,244,244,244,244,244,244,85,12,12,12,12,12,84,244,244,244,244,244,244,244,244,244,244,244,244,244,244,245,0,203,12,12,12, 
12,12,205,801,801,801,801,801,801,801,801,801,801,203,12,12,12,12,12,205,680,680,680,680,680,680,680,680,680,680,801,0,0,0,0,0,203,12,12,12, 
12,12,124,164,164,164,164,164,164,164,164,165,801,203,12,12,12,12,12,205,680,163,164,164,164,164,164,164,164,165,801,163,164,164,164,164,125,12,12,12, 
244,244,244,244,244,244,244,244,244,244,244,245,801,203,12,12,12,84,244,245,680,203,12,12,12,12,12,12,12,205,680,243,244,244,244,244,244,244,244,244, 
801,801,801,801,801,801,801,801,801,801,801,801,801,203,12,12,12,205,680,680,680,203,12,12,12,12,12,12,12,205,680,680,680,680,680,680,680,680,680,680, 
164,164,164,164,164,164,164,164,164,164,164,164,164,125,12,12,12,205,680,163,164,125,12,12,12,12,12,12,12,124,164,164,164,164,164,164,164,164,164,164, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,680,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,84,244,244,244,244,244,244,244,244,244,85,205,680,203,12,12,12,12,12,12,12,12,12,84,244,244,244,244,244,244,85,12,12,12, 
244,244,244,244,244,244,245,801,801,801,801,801,801,801,801,801,203,205,680,203,12,12,12,12,12,12,12,12,12,205,680,680,680,680,680,680,243,244,244,244, 
801,801,801,801,801,801,801,801,163,164,164,164,164,164,165,801,203,205,680,243,244,244,244,244,244,244,244,244,85,205,680,163,164,164,165,680,680,680,680,680, 
164,164,164,164,164,164,164,164,125,12,12,12,12,12,205,801,203,205,680,680,680,680,680,680,680,680,680,680,203,205,680,203,12,12,124,164,164,164,164,164, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,124,164,164,164,164,164,164,164,164,165,680,203,205,680,203,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,243,244,85,12,12,12,12,12,12,12,205,680,203,205,680,203,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,84,244,244,244,244,244,85,205,801,801,801,203,12,12,12,12,12,12,12,205,680,203,205,680,203,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,205,801,801,801,801,801,203,124,164,165,801,203,12,12,84,244,244,244,85,205,680,243,245,680,203,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,205,801,163,164,165,801,203,12,12,205,801,203,12,12,205,0,0,0,203,205,680,680,680,680,203,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,205,801,203,12,205,801,203,12,12,205,801,203,12,12,124,164,165,0,203,124,164,164,164,164,125,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,205,801,203,12,205,801,243,244,244,245,801,203,12,12,12,12,205,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,205,801,203,12,205,801,801,801,801,801,801,203,12,12,12,12,205,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,205,801,203,12,124,164,164,164,164,164,164,125,12,12,12,12,205,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
244,244,244,244,244,244,244,245,801,203,12,12,12,12,12,12,12,12,12,12,12,12,12,205,0,243,244,244,244,244,244,244,244,244,244,244,244,244,244,244, 
801,801,801,801,801,801,801,801,801,203,12,12,12,12,12,12,12,12,12,12,12,12,12,205,0,0,0,0,0,0,0,801,801,801,801,801,801,801,801,801, 
164,164,164,164,164,164,164,164,164,125,12,12,12,12,12,12,12,12,12,12,12,12,12,124,164,164,164,164,164,164,165,801,163,164,164,164,164,164,164,164, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12,12,12,12,12, 

 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12,12,12,12,12, 
12,12,12,12,84,244,244,244,244,244,244,244,244,244,244,244,244,244,244,85,12,12,12,12,12,12,12,12,12,12,205,801,243,244,244,244,85,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,205,801,801,801,801,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,124,164,164,164,165,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,163,164,164,164,165,801,801,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,203,12,12,12,205,801,801,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,203,12,12,12,205,801,801,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,203,12,12,12,205,801,801,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,205,801,203,12,12,12, 
12,12,12,12,205,0,0,0,0,0,0,0,203,12,12,12,205,801,801,243,244,244,244,244,244,244,244,244,244,244,244,244,244,244,245,801,203,12,12,12, 
244,244,244,244,245,0,0,0,0,0,0,0,203,12,12,12,205,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,203,12,12,12, 
0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,205,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,203,12,12,12, 
0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,205,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,203,12,12,12, 
0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,124,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,125,12,12,12, 
0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
0,0,0,0,0,0,0,0,0,0,0,0,203,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
164,164,164,164,164,164,164,164,164,164,164,164,125,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12, 

 
